year,teamId,team,classification,conference,division,expectedWins,total.games,total.wins,total.losses,total.ties,conferenceGames.games,conferenceGames.wins,conferenceGames.losses,conferenceGames.ties,homeGames.games,homeGames.wins,homeGames.losses,homeGames.ties,awayGames.games,awayGames.wins,awayGames.losses,awayGames.ties,neutralSiteGames.games,neutralSiteGames.wins,neutralSiteGames.losses,neutralSiteGames.ties,regularSeason.games,regularSeason.wins,regularSeason.losses,regularSeason.ties,postseason.games,postseason.wins,postseason.losses,postseason.ties
2025,2169,Delaware State,fcs,MEAC,,6.440516568720341,12,8,4,0,5,4,1,0,5,4,1,0,6,3,3,0,1,1,0,0,12,8,4,0,0,0,0,0
2025,2107,Catawba,ii,South Atlantic,,,11,7,4,0,9,5,4,0,6,6,0,0,5,1,4,0,0,0,0,0,11,7,4,0,0,0,0,0
2025,2939,Jamestown College,ii,Northern Sun,,,10,1,9,0,0,0,0,0,0,0,0,0,5,1,4,0,5,0,5,0,10,1,9,0,0,0,0,0
2025,2155,Cornell College (IA),iii,Midwest,,,10,4,6,0,9,4,5,0,5,0,5,0,5,4,1,0,0,0,0,0,10,4,6,0,0,0,0,0
2025,2175,Dickinson (PA),iii,Centennial,,,11,5,6,0,6,3,3,0,5,3,2,0,6,2,4,0,0,0,0,0,11,5,6,0,0,0,0,0
2025,2839,Greeneville,ii,South Atlantic,,,10,1,9,0,9,0,9,0,5,0,5,0,5,1,4,0,0,0,0,0,10,1,9,0,0,0,0,0
2025,2967,Framingham State,iii,MSCAC,,,11,7,4,0,7,5,2,0,6,4,2,0,5,3,2,0,0,0,0,0,10,7,3,0,1,0,1,0
2025,2508,Puget Sound,iii,Northwest,,,10,1,9,0,8,1,7,0,6,1,5,0,4,0,4,0,0,0,0,0,10,1,9,0,0,0,0,0
2025,80,Chicago,iii,Midwest,,,10,7,3,0,9,7,2,0,5,3,2,0,5,4,1,0,0,0,0,0,10,7,3,0,0,0,0,0
2025,171,Columbia,fcs,Ivy,,2.8189133210107684,10,2,8,0,7,1,6,0,5,1,4,0,5,1,4,0,0,0,0,0,10,2,8,0,0,0,0,0
2025,2310,Kentucky State,ii,SIAC,,0.19556528329849243,13,9,3,0,8,7,1,0,5,4,1,0,7,4,2,0,1,1,0,0,12,9,2,0,1,0,1,0
2025,2553,Sewanee,iii,Southern Athletic,,,10,3,7,0,6,1,5,0,5,0,5,0,5,3,2,0,0,0,0,0,10,3,7,0,0,0,0,0
2025,2748,Wooster,iii,North Coast,,,10,5,5,0,7,4,3,0,5,3,2,0,5,2,3,0,0,0,0,0,10,5,5,0,0,0,0,0
2025,2964,Central College,iii,American Rivers,,,10,8,2,0,8,6,2,0,5,4,1,0,5,4,1,0,0,0,0,0,10,8,2,0,0,0,0,0
2025,256,James Madison,fbs,Sun Belt,East,10.919439102523029,14,12,2,0,8,8,0,0,7,7,0,0,7,5,2,0,0,0,0,0,13,12,1,0,1,0,1,0
2025,2486,Pacific Lutheran,iii,Northwest,,,10,6,4,0,7,5,2,0,6,4,2,0,4,2,2,0,0,0,0,0,10,6,4,0,0,0,0,0
2025,2320,Lamar,fcs,Southland,,6.193431366235018,13,8,5,0,7,4,3,0,6,5,1,0,7,3,4,0,0,0,0,0,13,8,5,0,0,0,0,0
2025,2707,West Virginia State,ii,Mountain East,,,11,5,6,0,8,4,4,0,5,3,2,0,6,2,4,0,0,0,0,0,11,5,6,0,0,0,0,0
2025,359,Otterbein,iii,Ohio,,,10,1,9,0,8,1,7,0,5,0,5,0,5,1,4,0,0,0,0,0,10,1,9,0,0,0,0,0
2025,24,Stanford,fbs,ACC,,4.465144503861666,12,4,8,0,8,3,5,0,6,4,2,0,6,0,6,0,0,0,0,0,12,4,8,0,0,0,0,0
2025,2422,Muhlenberg,iii,Centennial,,,12,9,3,0,6,4,2,0,6,5,1,0,6,4,2,0,0,0,0,0,11,8,3,0,1,1,0,0
2025,2050,Ball State,fbs,Mid-American,,2.899703696370125,12,4,8,0,8,3,5,0,5,4,1,0,7,0,7,0,0,0,0,0,12,4,8,0,0,0,0,0
2025,125974,Hilbert College,iii,Empire 8,,,10,0,10,0,1,0,1,0,5,0,5,0,5,0,5,0,0,0,0,0,10,0,10,0,0,0,0,0
2025,399,UAlbany,fcs,CAA,,2.4458198230713606,12,2,10,0,8,1,7,0,6,1,5,0,6,1,5,0,0,0,0,0,12,2,10,0,0,0,0,0
2025,2803,Bryant,fcs,CAA,,4.123854568228126,12,3,9,0,8,1,7,0,6,1,5,0,6,2,4,0,0,0,0,0,12,3,9,0,0,0,0,0
2025,2524,Rockford,iii,NACC,,,10,1,9,0,8,0,8,0,5,1,4,0,5,0,5,0,0,0,0,0,10,1,9,0,0,0,0,0
2025,2682,Walsh,ii,Great Midwest Athletic,,,11,6,5,0,9,4,5,0,6,3,3,0,5,3,2,0,0,0,0,0,11,6,5,0,0,0,0,0
2025,2232,Fort Valley State,ii,SIAC,,,10,4,6,0,8,4,4,0,3,1,2,0,4,2,2,0,3,1,2,0,10,4,6,0,0,0,0,0
2025,2247,Georgia State,fbs,Sun Belt,East,1.9625463029369712,12,1,11,0,8,0,8,0,6,1,5,0,6,0,6,0,0,0,0,0,12,1,11,0,0,0,0,0
2025,2977,Trinity (CT),iii,NESCAC,,,9,7,2,0,9,7,2,0,5,4,1,0,4,3,1,0,0,0,0,0,9,7,2,0,0,0,0,0
2025,13,Cal Poly,fcs,Big Sky,,4.512945827096701,12,4,8,0,8,2,6,0,5,2,3,0,7,2,5,0,0,0,0,0,12,4,8,0,0,0,0,0
2025,2115,Central Connecticut,fcs,NEC,,5.848494723439217,13,8,5,0,7,6,1,0,7,6,1,0,6,2,4,0,0,0,0,0,13,8,5,0,0,0,0,0
2025,2170,Delta State,ii,Gulf South,,,11,7,3,0,5,3,2,0,6,4,1,0,5,3,2,0,0,0,0,0,11,7,3,0,0,0,0,0
2025,2695,West Alabama,ii,Gulf South,,,11,5,4,2,5,2,3,0,7,2,3,2,3,2,1,0,1,1,0,0,11,5,4,2,0,0,0,0
2025,47,Howard,fcs,MEAC,,5.161801651120186,12,5,7,0,5,2,3,0,2,1,1,0,6,0,6,0,4,4,0,0,12,5,7,0,0,0,0,0
2025,415,NEWBERG,iii,Northwest,,,10,4,6,0,8,4,4,0,5,3,2,0,5,1,4,0,0,0,0,0,10,4,6,0,0,0,0,0
2025,5,UAB,fbs,American Athletic,,2.9433999701868743,12,4,8,0,8,2,6,0,6,3,3,0,6,1,5,0,0,0,0,0,12,4,8,0,0,0,0,0
2025,151,East Carolina,fbs,American Athletic,,8.686512738582678,13,9,4,0,8,6,2,0,6,5,1,0,6,3,3,0,1,1,0,0,12,8,4,0,1,1,0,0
2025,2641,Texas Tech,fbs,Big 12,,11.977660877630115,14,12,2,0,9,8,1,0,7,7,0,0,5,4,1,0,2,1,1,0,13,12,1,0,1,0,1,0
2025,201,Oklahoma,fbs,SEC,,8.677019150927663,13,10,3,0,8,6,2,0,8,6,2,0,4,4,0,0,1,0,1,0,12,10,2,0,1,0,1,0
